 ,Area,Mean,Min,Max
216,3.667E-4,255,255,255
217,0.003,255,255,255
218,0.002,255,255,255
219,3.444E-4,255,255,255
220,4.667E-4,255,255,255
221,7.778E-4,255,255,255
222,5.889E-4,255,255,255
223,4.889E-4,255,255,255
224,4.444E-5,255,255,255
225,3.222E-4,255,255,255
226,5.667E-4,255,255,255
227,4.111E-4,255,255,255
228,5.778E-4,255,255,255
229,0.002,255,255,255
230,0.002,255,255,255
231,0.002,255,255,255
232,2.333E-4,255,255,255
233,6.222E-4,255,255,255
234,8.333E-4,255,255,255
235,0.001,255,255,255
236,0.002,255,255,255
237,9.556E-4,255,255,255
238,5.667E-4,255,255,255
239,4.889E-4,255,255,255
240,5.222E-4,255,255,255
241,5.000E-4,255,255,255
242,2.778E-4,255,255,255
243,5.000E-4,255,255,255
244,1.111E-5,255,255,255
245,9.444E-4,255,255,255
246,3.556E-4,255,255,255
247,3.111E-4,255,255,255
248,0.001,255,255,255
249,4.778E-4,255,255,255
250,8.778E-4,255,255,255
251,4.778E-4,255,255,255
252,4.444E-5,255,255,255
253,8.111E-4,255,255,255
254,2.222E-5,255,255,255
255,6.889E-4,255,255,255
256,5.778E-4,255,255,255
257,3.778E-4,255,255,255
258,5.778E-4,255,255,255
259,5.889E-4,255,255,255
260,8.778E-4,255,255,255
261,4.444E-4,255,255,255
262,4.778E-4,255,255,255
263,4.889E-4,255,255,255
264,0.002,255,255,255
265,7.556E-4,255,255,255
266,0.002,255,255,255
267,7.444E-4,255,255,255
268,0.001,255,255,255
269,5.889E-4,255,255,255
270,7.778E-4,255,255,255
271,7.778E-4,255,255,255
272,3.556E-4,255,255,255
273,4.889E-4,255,255,255
274,0.001,255,255,255
275,5.556E-4,255,255,255
276,4.778E-4,255,255,255
277,4.111E-4,255,255,255
278,0.001,255,255,255
279,8.000E-4,255,255,255
280,2.111E-4,255,255,255
281,0.001,255,255,255
282,8.889E-4,255,255,255
283,4.222E-4,255,255,255
284,9.556E-4,255,255,255
285,6.667E-4,255,255,255
286,1.111E-5,255,255,255
287,0.001,255,255,255
288,6.667E-4,255,255,255
289,4.111E-4,255,255,255
290,4.333E-4,255,255,255
291,5.111E-4,255,255,255
292,5.778E-4,255,255,255
293,8.667E-4,255,255,255
294,0.003,255,255,255
295,5.111E-4,255,255,255
296,4.778E-4,255,255,255
297,7.222E-4,255,255,255
298,0.002,255,255,255
299,9.889E-4,255,255,255
300,3.667E-4,255,255,255
301,0.001,255,255,255
302,3.333E-4,255,255,255
303,4.667E-4,255,255,255
304,5.000E-4,255,255,255
305,5.778E-4,255,255,255
306,0.002,255,255,255
307,2.000E-4,255,255,255
308,2.778E-4,255,255,255
309,0.001,255,255,255
310,5.778E-4,255,255,255
311,4.333E-4,255,255,255
312,0.001,255,255,255
313,2.111E-4,255,255,255
314,0.001,255,255,255
315,0.001,255,255,255
316,0.001,255,255,255
317,0.001,255,255,255
318,9.333E-4,255,255,255
319,5.667E-4,255,255,255
320,6.333E-4,255,255,255
321,4.667E-4,255,255,255
322,6.778E-4,255,255,255
323,0.002,255,255,255
324,5.000E-4,255,255,255
325,0.002,255,255,255
326,6.778E-4,255,255,255
327,9.111E-4,255,255,255
328,3.333E-4,255,255,255
329,8.667E-4,255,255,255
330,0.001,255,255,255
331,0.002,255,255,255
332,4.444E-4,255,255,255
333,5.667E-4,255,255,255
334,9.222E-4,255,255,255
335,6.667E-5,255,255,255
336,3.222E-4,255,255,255
337,5.778E-4,255,255,255
338,6.111E-4,255,255,255
339,9.667E-4,255,255,255
340,6.000E-4,255,255,255
341,0.002,255,255,255
342,5.667E-4,255,255,255
343,2.667E-4,255,255,255
344,9.000E-4,255,255,255
345,5.222E-4,255,255,255
346,0.003,255,255,255
347,4.333E-4,255,255,255
348,6.556E-4,255,255,255
349,5.778E-4,255,255,255
350,7.222E-4,255,255,255
351,2.778E-4,255,255,255
352,2.222E-5,255,255,255
353,6.111E-4,255,255,255
354,1.000E-4,255,255,255
355,6.333E-4,255,255,255
356,3.444E-4,255,255,255
357,3.444E-4,255,255,255
358,0.001,255,255,255
359,1.667E-4,255,255,255
360,7.222E-4,255,255,255
361,9.556E-4,255,255,255
362,6.444E-4,255,255,255
363,4.222E-4,255,255,255
364,0.001,255,255,255
365,0.001,255,255,255
366,9.222E-4,255,255,255
367,1.889E-4,255,255,255
368,7.444E-4,255,255,255
369,4.667E-4,255,255,255
370,3.778E-4,255,255,255
371,5.222E-4,255,255,255
372,3.778E-4,255,255,255
373,5.889E-4,255,255,255
374,1.111E-5,255,255,255
375,0.001,255,255,255
376,0.001,255,255,255
377,9.111E-4,255,255,255
378,4.444E-4,255,255,255
379,7.222E-4,255,255,255
380,5.778E-4,255,255,255
381,7.444E-4,255,255,255
382,3.556E-4,255,255,255
383,1.111E-5,255,255,255
384,0.001,255,255,255
385,7.333E-4,255,255,255
386,8.778E-4,255,255,255
387,0.001,255,255,255
388,9.778E-4,255,255,255
389,5.000E-4,255,255,255
390,4.444E-4,255,255,255
391,6.556E-4,255,255,255
392,1.111E-5,255,255,255
393,4.889E-4,255,255,255
394,5.333E-4,255,255,255
395,4.111E-4,255,255,255
396,8.889E-4,255,255,255
397,3.222E-4,255,255,255
398,7.111E-4,255,255,255
399,5.222E-4,255,255,255
400,7.778E-5,255,255,255
401,9.444E-4,255,255,255
402,7.333E-4,255,255,255
403,5.667E-4,255,255,255
404,7.111E-4,255,255,255
405,4.667E-4,255,255,255
406,4.556E-4,255,255,255
407,3.222E-4,255,255,255
408,4.000E-4,255,255,255
409,5.111E-4,255,255,255
410,9.111E-4,255,255,255
411,4.222E-4,255,255,255
412,4.222E-4,255,255,255
413,4.778E-4,255,255,255
414,0.001,255,255,255
415,1.444E-4,255,255,255
416,3.778E-4,255,255,255
417,2.333E-4,255,255,255
418,5.889E-4,255,255,255
419,4.667E-4,255,255,255
420,0.001,255,255,255
421,5.444E-4,255,255,255
422,2.222E-5,255,255,255
423,1.111E-5,255,255,255
424,5.778E-4,255,255,255
425,7.000E-4,255,255,255
426,9.778E-4,255,255,255
427,7.000E-4,255,255,255
428,2.222E-5,255,255,255
429,7.556E-4,255,255,255
430,4.556E-4,255,255,255
431,4.889E-4,255,255,255
432,4.111E-4,255,255,255
433,6.111E-4,255,255,255
434,2.444E-4,255,255,255
435,3.889E-4,255,255,255
436,4.111E-4,255,255,255
437,8.889E-4,255,255,255
438,8.667E-4,255,255,255
439,5.222E-4,255,255,255
440,5.778E-4,255,255,255
441,5.889E-4,255,255,255
442,8.889E-4,255,255,255
443,3.222E-4,255,255,255
444,5.333E-4,255,255,255
445,9.333E-4,255,255,255
446,6.333E-4,255,255,255
447,2.333E-4,255,255,255
448,5.778E-4,255,255,255
449,4.111E-4,255,255,255
450,3.000E-4,255,255,255
451,0.001,255,255,255
452,4.222E-4,255,255,255
453,5.778E-4,255,255,255
454,0.002,255,255,255
455,9.778E-4,255,255,255
456,6.333E-4,255,255,255
457,6.778E-4,255,255,255
458,1.889E-4,255,255,255
459,8.778E-4,255,255,255
460,4.556E-4,255,255,255
461,4.667E-4,255,255,255
462,6.222E-4,255,255,255
463,1.667E-4,255,255,255
464,0.002,255,255,255
465,3.333E-5,255,255,255
466,7.778E-4,255,255,255
467,3.667E-4,255,255,255
468,1.444E-4,255,255,255
469,0.002,255,255,255
470,5.444E-4,255,255,255
471,3.667E-4,255,255,255
472,4.000E-4,255,255,255
473,5.444E-4,255,255,255
474,5.000E-4,255,255,255
475,0.002,255,255,255
476,8.222E-4,255,255,255
477,7.000E-4,255,255,255
478,4.111E-4,255,255,255
479,4.556E-4,255,255,255
480,5.222E-4,255,255,255
481,3.667E-4,255,255,255
482,6.000E-4,255,255,255
483,4.111E-4,255,255,255
484,6.556E-4,255,255,255
485,6.222E-4,255,255,255
486,0.001,255,255,255
487,4.000E-4,255,255,255
488,4.778E-4,255,255,255
489,6.000E-4,255,255,255
490,4.667E-4,255,255,255
491,0.001,255,255,255
492,6.000E-4,255,255,255
493,5.556E-4,255,255,255
494,1.111E-4,255,255,255
495,0.002,255,255,255
496,0.001,255,255,255
497,6.667E-4,255,255,255
498,0.003,255,255,255
499,1.111E-5,255,255,255
500,3.333E-4,255,255,255
501,0.001,255,255,255
502,4.444E-4,255,255,255
503,3.111E-4,255,255,255
504,9.222E-4,255,255,255
505,4.444E-4,255,255,255
506,7.333E-4,255,255,255
507,6.222E-4,255,255,255
508,9.667E-4,255,255,255
509,8.889E-4,255,255,255
510,0.003,255,255,255
511,0.001,255,255,255
512,7.889E-4,255,255,255
513,0.001,255,255,255
514,1.111E-4,255,255,255
515,1.111E-5,255,255,255
516,5.222E-4,255,255,255
517,0.003,255,255,255
518,0.002,255,255,255
519,0.002,255,255,255
520,6.889E-4,255,255,255
521,6.778E-4,255,255,255
522,2.222E-5,255,255,255
523,5.333E-4,255,255,255
524,3.222E-4,255,255,255
525,1.111E-5,255,255,255
526,5.667E-4,255,255,255
527,5.000E-4,255,255,255
528,4.778E-4,255,255,255
529,0.001,255,255,255
530,3.111E-4,255,255,255
531,1.111E-5,255,255,255
532,5.444E-4,255,255,255
533,5.000E-4,255,255,255
534,4.111E-4,255,255,255
535,0.002,255,255,255
536,5.111E-4,255,255,255
537,5.000E-4,255,255,255
538,9.111E-4,255,255,255
539,6.000E-4,255,255,255
540,5.111E-4,255,255,255
541,6.111E-4,255,255,255
542,5.778E-4,255,255,255
543,4.000E-4,255,255,255
544,5.333E-4,255,255,255
545,5.444E-4,255,255,255
546,6.778E-4,255,255,255
547,4.778E-4,255,255,255
548,3.111E-4,255,255,255
549,4.333E-4,255,255,255
550,3.667E-4,255,255,255
551,3.556E-4,255,255,255
552,6.667E-4,255,255,255
553,2.222E-5,255,255,255
554,2.778E-4,255,255,255
555,4.444E-4,255,255,255
556,4.444E-4,255,255,255
557,6.889E-4,255,255,255
558,0.001,255,255,255
559,9.444E-4,255,255,255
560,0.001,255,255,255
561,0.003,255,255,255
562,0.001,255,255,255
563,3.778E-4,255,255,255
564,7.556E-4,255,255,255
565,4.222E-4,255,255,255
566,3.333E-4,255,255,255
567,3.889E-4,255,255,255
568,3.444E-4,255,255,255
569,5.778E-4,255,255,255
570,4.889E-4,255,255,255
571,0.001,255,255,255
572,9.000E-4,255,255,255
573,0.001,255,255,255
574,3.000E-4,255,255,255
575,5.333E-4,255,255,255
576,3.333E-5,255,255,255
577,0.002,255,255,255
578,6.667E-4,255,255,255
579,4.556E-4,255,255,255
580,3.667E-4,255,255,255
581,4.333E-4,255,255,255
582,6.444E-4,255,255,255
583,0.001,255,255,255
584,4.889E-4,255,255,255
585,5.556E-4,255,255,255
586,2.556E-4,255,255,255
587,5.000E-4,255,255,255
588,4.778E-4,255,255,255
589,5.111E-4,255,255,255
590,3.778E-4,255,255,255
591,9.667E-4,255,255,255
592,4.556E-4,255,255,255
593,6.444E-4,255,255,255
594,5.111E-4,255,255,255
595,4.333E-4,255,255,255
596,3.889E-4,255,255,255
597,4.333E-4,255,255,255
598,0.001,255,255,255
599,6.111E-4,255,255,255
600,4.444E-4,255,255,255
601,1.111E-5,255,255,255
602,1.111E-5,255,255,255
603,7.333E-4,255,255,255
604,3.667E-4,255,255,255
605,3.444E-4,255,255,255
606,3.444E-4,255,255,255
607,7.444E-4,255,255,255
608,1.000E-4,255,255,255
609,4.444E-4,255,255,255
610,0.002,255,255,255
611,8.778E-4,255,255,255
612,4.889E-4,255,255,255
613,4.778E-4,255,255,255
614,6.111E-4,255,255,255
615,7.444E-4,255,255,255
616,7.000E-4,255,255,255
617,2.889E-4,255,255,255
618,6.222E-4,255,255,255
619,3.556E-4,255,255,255
620,0.001,255,255,255
621,5.222E-4,255,255,255
622,5.333E-4,255,255,255
623,4.667E-4,255,255,255
624,3.889E-4,255,255,255
625,9.667E-4,255,255,255
626,8.889E-4,255,255,255
627,7.000E-4,255,255,255
628,4.444E-4,255,255,255
629,3.667E-4,255,255,255
630,0.001,255,255,255
631,6.444E-4,255,255,255
632,7.667E-4,255,255,255
633,4.333E-4,255,255,255
634,5.222E-4,255,255,255
635,0.005,255,255,255
636,3.222E-4,255,255,255
637,0.002,255,255,255
638,2.667E-4,255,255,255
639,3.778E-4,255,255,255
640,0.001,255,255,255
641,4.000E-4,255,255,255
642,4.889E-4,255,255,255
643,4.556E-4,255,255,255
644,4.111E-4,255,255,255
645,1.111E-5,255,255,255
646,4.889E-4,255,255,255
647,0.001,255,255,255
648,6.111E-4,255,255,255
649,4.111E-4,255,255,255
650,6.333E-4,255,255,255
651,4.667E-4,255,255,255
652,5.667E-4,255,255,255
653,8.222E-4,255,255,255
654,7.778E-5,255,255,255
655,0.002,255,255,255
656,9.222E-4,255,255,255
657,9.222E-4,255,255,255
658,6.111E-4,255,255,255
659,6.222E-4,255,255,255
660,6.444E-4,255,255,255
661,4.556E-4,255,255,255
662,5.444E-4,255,255,255
663,4.000E-4,255,255,255
664,5.333E-4,255,255,255
665,5.667E-4,255,255,255
666,3.556E-4,255,255,255
667,8.889E-4,255,255,255
668,3.333E-4,255,255,255
669,4.000E-4,255,255,255
670,0.001,255,255,255
671,8.222E-4,255,255,255
672,4.333E-4,255,255,255
673,4.111E-4,255,255,255
674,6.444E-4,255,255,255
675,6.778E-4,255,255,255
676,5.889E-4,255,255,255
677,4.444E-5,255,255,255
678,1.556E-4,255,255,255
679,4.444E-4,255,255,255
680,9.222E-4,255,255,255
681,2.444E-4,255,255,255
682,0.001,255,255,255
683,5.778E-4,255,255,255
684,7.778E-4,255,255,255
685,9.000E-4,255,255,255
686,0.001,255,255,255
687,6.556E-4,255,255,255
688,8.222E-4,255,255,255
689,5.000E-4,255,255,255
690,6.000E-4,255,255,255
691,3.333E-4,255,255,255
692,4.667E-4,255,255,255
693,0.005,255,255,255
694,7.333E-4,255,255,255
695,8.778E-4,255,255,255
696,1.111E-5,255,255,255
697,6.111E-4,255,255,255
698,2.111E-4,255,255,255
699,8.222E-4,255,255,255
700,0.002,255,255,255
701,6.444E-4,255,255,255
702,6.778E-4,255,255,255
703,4.333E-4,255,255,255
704,3.333E-5,255,255,255
705,0.001,255,255,255
706,7.556E-4,255,255,255
707,0.001,255,255,255
708,3.000E-4,255,255,255
709,7.667E-4,255,255,255
710,9.111E-4,255,255,255
711,6.000E-4,255,255,255
712,0.002,255,255,255
713,4.222E-4,255,255,255
714,4.111E-4,255,255,255
715,7.333E-4,255,255,255
716,7.556E-4,255,255,255
717,6.778E-4,255,255,255
718,0.001,255,255,255
719,1.111E-5,255,255,255
720,7.444E-4,255,255,255
721,0.001,255,255,255
722,3.333E-4,255,255,255
723,8.444E-4,255,255,255
724,6.778E-4,255,255,255
725,4.000E-4,255,255,255
726,0.002,255,255,255
727,4.222E-4,255,255,255
728,5.556E-4,255,255,255
729,8.556E-4,255,255,255
730,5.889E-4,255,255,255
731,7.111E-4,255,255,255
732,3.667E-4,255,255,255
733,9.111E-4,255,255,255
734,5.778E-4,255,255,255
735,4.444E-4,255,255,255
736,5.111E-4,255,255,255
737,2.222E-5,255,255,255
738,4.111E-4,255,255,255
739,7.111E-4,255,255,255
740,6.667E-4,255,255,255
741,5.889E-4,255,255,255
742,6.333E-4,255,255,255
743,8.778E-4,255,255,255
744,5.444E-4,255,255,255
745,0.001,255,255,255
746,6.556E-4,255,255,255
747,4.333E-4,255,255,255
748,6.667E-5,255,255,255
749,1.111E-5,255,255,255
