 ,Area,Mean,Min,Max
86,3.000E-4,255,255,255
87,0.001,255,255,255
88,3.333E-5,255,255,255
89,8.222E-4,255,255,255
90,0.004,255,255,255
91,9.444E-4,255,255,255
92,2.222E-5,255,255,255
93,0.001,255,255,255
94,4.444E-4,255,255,255
95,0.001,255,255,255
96,0.001,255,255,255
97,2.222E-5,255,255,255
98,9.000E-4,255,255,255
99,7.222E-4,255,255,255
100,8.556E-4,255,255,255
101,4.333E-4,255,255,255
102,0.001,255,255,255
103,0.002,255,255,255
104,3.667E-4,255,255,255
105,9.556E-4,255,255,255
106,0.001,255,255,255
107,1.111E-5,255,255,255
108,0.001,255,255,255
109,8.889E-4,255,255,255
110,1.111E-5,255,255,255
111,2.222E-5,255,255,255
112,2.667E-4,255,255,255
113,0.001,255,255,255
114,1.111E-5,255,255,255
115,0.002,255,255,255
116,1.111E-5,255,255,255
117,0.001,255,255,255
118,0.001,255,255,255
119,0.001,255,255,255
120,1.111E-5,255,255,255
121,0.001,255,255,255
122,1.111E-5,255,255,255
123,0.002,255,255,255
124,0.001,255,255,255
125,9.000E-4,255,255,255
126,0.001,255,255,255
127,0.001,255,255,255
128,3.333E-5,255,255,255
129,8.333E-4,255,255,255
130,9.222E-4,255,255,255
131,9.000E-4,255,255,255
132,0.001,255,255,255
133,7.222E-4,255,255,255
134,9.111E-4,255,255,255
135,9.778E-4,255,255,255
136,0.001,255,255,255
137,0.002,255,255,255
138,1.111E-5,255,255,255
139,6.667E-5,255,255,255
140,0.002,255,255,255
141,2.222E-5,255,255,255
142,8.111E-4,255,255,255
143,0.002,255,255,255
144,0.002,255,255,255
145,7.778E-5,255,255,255
146,0.001,255,255,255
147,0.001,255,255,255
148,0.001,255,255,255
149,9.111E-4,255,255,255
150,8.556E-4,255,255,255
151,5.333E-4,255,255,255
152,8.889E-5,255,255,255
153,0.001,255,255,255
154,9.000E-4,255,255,255
155,1.111E-5,255,255,255
156,0.002,255,255,255
157,0.001,255,255,255
158,0.001,255,255,255
159,0.001,255,255,255
160,0.001,255,255,255
161,0.002,255,255,255
162,0.001,255,255,255
163,7.889E-4,255,255,255
164,0.002,255,255,255
165,1.222E-4,255,255,255
166,0.001,255,255,255
167,0.001,255,255,255
168,7.222E-4,255,255,255
169,4.111E-4,255,255,255
170,0.001,255,255,255
171,3.333E-5,255,255,255
172,9.222E-4,255,255,255
173,1.111E-5,255,255,255
174,0.001,255,255,255
175,0.001,255,255,255
176,0.002,255,255,255
177,0.002,255,255,255
178,8.556E-4,255,255,255
179,0.002,255,255,255
180,0.001,255,255,255
181,0.001,255,255,255
182,9.000E-4,255,255,255
183,7.111E-4,255,255,255
184,0.001,255,255,255
185,0.002,255,255,255
186,0.001,255,255,255
187,0.001,255,255,255
188,0.001,255,255,255
189,0.001,255,255,255
190,7.444E-4,255,255,255
191,0.001,255,255,255
192,0.001,255,255,255
193,0.001,255,255,255
194,0.001,255,255,255
195,0.001,255,255,255
196,0.001,255,255,255
197,8.222E-4,255,255,255
198,0.001,255,255,255
199,0.001,255,255,255
200,0.002,255,255,255
201,0.002,255,255,255
202,0.002,255,255,255
203,0.001,255,255,255
204,9.556E-4,255,255,255
205,6.778E-4,255,255,255
206,8.556E-4,255,255,255
207,8.556E-4,255,255,255
208,0.001,255,255,255
209,8.444E-4,255,255,255
210,0.002,255,255,255
211,0.002,255,255,255
212,0.001,255,255,255
213,0.001,255,255,255
214,1.111E-5,255,255,255
215,0.001,255,255,255
216,0.001,255,255,255
217,0.001,255,255,255
218,7.889E-4,255,255,255
219,0.001,255,255,255
220,4.444E-5,255,255,255
221,9.667E-4,255,255,255
222,0.001,255,255,255
223,0.002,255,255,255
224,8.444E-4,255,255,255
225,0.001,255,255,255
226,4.444E-5,255,255,255
227,0.002,255,255,255
228,0.001,255,255,255
229,8.667E-4,255,255,255
230,0.001,255,255,255
231,3.889E-4,255,255,255
232,1.889E-4,255,255,255
233,1.111E-5,255,255,255
234,0.001,255,255,255
235,0.001,255,255,255
236,0.001,255,255,255
237,0.001,255,255,255
238,0.001,255,255,255
239,0.002,255,255,255
240,0.001,255,255,255
241,2.222E-5,255,255,255
242,0.001,255,255,255
243,0.001,255,255,255
244,0.001,255,255,255
245,0.001,255,255,255
246,0.002,255,255,255
247,0.001,255,255,255
248,0.001,255,255,255
249,0.002,255,255,255
250,8.556E-4,255,255,255
251,0.001,255,255,255
252,0.001,255,255,255
253,0.001,255,255,255
254,0.001,255,255,255
255,0.002,255,255,255
256,0.001,255,255,255
257,0.001,255,255,255
258,1.111E-5,255,255,255
259,5.667E-4,255,255,255
260,2.222E-5,255,255,255
261,0.001,255,255,255
262,1.111E-5,255,255,255
263,5.556E-5,255,255,255
264,0.001,255,255,255
265,0.001,255,255,255
266,0.001,255,255,255
267,0.001,255,255,255
268,0.002,255,255,255
269,7.000E-4,255,255,255
270,0.001,255,255,255
271,0.001,255,255,255
272,2.222E-5,255,255,255
273,0.001,255,255,255
274,0.003,255,255,255
275,0.001,255,255,255
276,0.001,255,255,255
277,3.333E-5,255,255,255
278,7.889E-4,255,255,255
279,0.001,255,255,255
280,1.111E-5,255,255,255
281,6.667E-5,255,255,255
282,2.222E-5,255,255,255
283,0.001,255,255,255
284,3.333E-5,255,255,255
285,0.001,255,255,255
286,0.001,255,255,255
287,0.001,255,255,255
288,0.002,255,255,255
289,7.222E-4,255,255,255
290,0.001,255,255,255
291,1.667E-4,255,255,255
292,0.001,255,255,255
293,2.222E-5,255,255,255
294,0.001,255,255,255
295,0.001,255,255,255
296,0.001,255,255,255
297,8.889E-5,255,255,255
298,2.222E-5,255,255,255
299,9.444E-4,255,255,255
300,0.001,255,255,255
301,6.889E-4,255,255,255
302,0.001,255,255,255
303,4.444E-5,255,255,255
304,0.001,255,255,255
305,0.002,255,255,255
306,4.778E-4,255,255,255
307,0.001,255,255,255
308,3.333E-5,255,255,255
309,0.001,255,255,255
310,0.001,255,255,255
311,2.333E-4,255,255,255
312,7.889E-4,255,255,255
313,0.001,255,255,255
314,2.222E-5,255,255,255
315,1.111E-5,255,255,255
316,2.222E-4,255,255,255
317,0.002,255,255,255
318,2.889E-4,255,255,255
319,9.889E-4,255,255,255
320,1.111E-5,255,255,255
321,0.001,255,255,255
322,0.001,255,255,255
323,6.889E-4,255,255,255
324,0.001,255,255,255
325,0.001,255,255,255
326,0.001,255,255,255
327,2.222E-5,255,255,255
328,0.002,255,255,255
329,0.002,255,255,255
330,8.333E-4,255,255,255
331,7.667E-4,255,255,255
332,0.001,255,255,255
333,0.001,255,255,255
334,8.111E-4,255,255,255
335,0.001,255,255,255
336,7.111E-4,255,255,255
337,0.002,255,255,255
338,7.889E-4,255,255,255
339,9.333E-4,255,255,255
340,0.001,255,255,255
341,0.001,255,255,255
342,8.778E-4,255,255,255
343,0.001,255,255,255
344,0.001,255,255,255
345,0.001,255,255,255
346,0.001,255,255,255
347,0.001,255,255,255
348,0.001,255,255,255
349,9.444E-4,255,255,255
350,8.556E-4,255,255,255
351,0.001,255,255,255
352,1.889E-4,255,255,255
353,0.001,255,255,255
354,0.002,255,255,255
355,0.001,255,255,255
356,0.001,255,255,255
357,0.001,255,255,255
358,5.778E-4,255,255,255
359,0.002,255,255,255
360,0.001,255,255,255
361,1.333E-4,255,255,255
362,0.002,255,255,255
363,0.002,255,255,255
364,1.111E-5,255,255,255
365,1.111E-5,255,255,255
366,0.001,255,255,255
367,0.001,255,255,255
368,0.001,255,255,255
369,0.001,255,255,255
370,0.001,255,255,255
371,0.001,255,255,255
372,0.001,255,255,255
373,0.001,255,255,255
374,0.001,255,255,255
375,0.001,255,255,255
376,0.002,255,255,255
377,4.111E-4,255,255,255
378,0.001,255,255,255
379,0.001,255,255,255
380,2.667E-4,255,255,255
381,0.002,255,255,255
382,8.222E-4,255,255,255
383,7.778E-4,255,255,255
384,0.003,255,255,255
385,0.001,255,255,255
386,8.889E-4,255,255,255
387,0.001,255,255,255
388,0.001,255,255,255
389,9.778E-4,255,255,255
390,9.333E-4,255,255,255
391,2.667E-4,255,255,255
392,6.778E-4,255,255,255
393,0.001,255,255,255
394,1.444E-4,255,255,255
395,0.001,255,255,255
396,8.667E-4,255,255,255
397,0.003,255,255,255
398,0.002,255,255,255
399,0.001,255,255,255
400,0.002,255,255,255
401,0.001,255,255,255
402,0.002,255,255,255
403,0.001,255,255,255
404,0.001,255,255,255
405,0.001,255,255,255
406,0.002,255,255,255
407,9.333E-4,255,255,255
408,0.003,255,255,255
409,2.889E-4,255,255,255
410,0.002,255,255,255
411,0.001,255,255,255
412,0.001,255,255,255
413,0.002,255,255,255
414,0.001,255,255,255
415,0.001,255,255,255
416,0.001,255,255,255
417,0.001,255,255,255
418,2.222E-5,255,255,255
419,0.001,255,255,255
420,1.111E-4,255,255,255
421,1.222E-4,255,255,255
422,0.001,255,255,255
423,9.556E-4,255,255,255
424,3.333E-5,255,255,255
425,0.002,255,255,255
426,0.001,255,255,255
427,1.111E-5,255,255,255
428,7.111E-4,255,255,255
429,1.111E-5,255,255,255
430,8.222E-4,255,255,255
431,2.222E-5,255,255,255
432,0.002,255,255,255
433,0.001,255,255,255
434,1.111E-4,255,255,255
435,1.111E-5,255,255,255
436,1.111E-5,255,255,255
437,3.333E-5,255,255,255
438,1.111E-5,255,255,255
439,8.444E-4,255,255,255
440,0.001,255,255,255
441,0.001,255,255,255
442,0.001,255,255,255
443,0.001,255,255,255
444,0.001,255,255,255
445,1.111E-5,255,255,255
446,2.222E-5,255,255,255
447,7.333E-4,255,255,255
448,0.002,255,255,255
449,1.111E-5,255,255,255
450,1.111E-5,255,255,255
451,0.001,255,255,255
452,0.001,255,255,255
453,0.001,255,255,255
454,1.111E-5,255,255,255
455,1.111E-5,255,255,255
456,0.001,255,255,255
457,0.001,255,255,255
458,1.111E-5,255,255,255
459,2.222E-5,255,255,255
460,2.222E-5,255,255,255
461,0.002,255,255,255
462,1.111E-5,255,255,255
463,1.111E-5,255,255,255
464,2.222E-5,255,255,255
465,1.111E-5,255,255,255
466,1.111E-5,255,255,255
467,4.444E-5,255,255,255
468,4.444E-5,255,255,255
469,2.222E-5,255,255,255
470,2.222E-5,255,255,255
471,1.111E-5,255,255,255
472,4.444E-5,255,255,255
473,1.111E-5,255,255,255
474,1.111E-5,255,255,255
475,6.667E-5,255,255,255
476,1.111E-5,255,255,255
477,2.222E-5,255,255,255
478,1.111E-5,255,255,255
479,1.000E-4,255,255,255
480,4.444E-5,255,255,255
481,1.111E-5,255,255,255
482,2.222E-5,255,255,255
