 ,Area,Mean,Min,Max
162,1.556E-4,255,255,255
163,1.667E-4,255,255,255
164,0.002,255,255,255
165,9.667E-4,255,255,255
166,0.001,255,255,255
167,3.222E-4,255,255,255
168,1.000E-4,255,255,255
169,1.111E-4,255,255,255
170,2.667E-4,255,255,255
171,0.002,255,255,255
172,0.001,255,255,255
173,9.000E-4,255,255,255
174,0.003,255,255,255
175,8.889E-4,255,255,255
176,0.001,255,255,255
177,6.667E-5,255,255,255
178,6.444E-4,255,255,255
179,0.001,255,255,255
180,0.003,255,255,255
181,1.889E-4,255,255,255
182,9.778E-4,255,255,255
183,0.002,255,255,255
184,2.222E-4,255,255,255
185,0.002,255,255,255
186,0.001,255,255,255
187,0.001,255,255,255
188,0.001,255,255,255
189,1.111E-4,255,255,255
190,1.889E-4,255,255,255
191,0.002,255,255,255
192,1.111E-5,255,255,255
193,0.001,255,255,255
194,0.001,255,255,255
195,0.001,255,255,255
196,0.002,255,255,255
197,0.002,255,255,255
198,0.001,255,255,255
199,0.002,255,255,255
200,0.001,255,255,255
201,0.002,255,255,255
202,0.002,255,255,255
203,0.002,255,255,255
204,0.002,255,255,255
205,0.001,255,255,255
206,9.778E-4,255,255,255
207,2.000E-4,255,255,255
208,0.001,255,255,255
209,0.002,255,255,255
210,0.001,255,255,255
211,3.556E-4,255,255,255
212,9.778E-4,255,255,255
213,1.667E-4,255,255,255
214,2.889E-4,255,255,255
215,0.002,255,255,255
216,0.001,255,255,255
217,3.111E-4,255,255,255
218,0.001,255,255,255
219,0.002,255,255,255
220,2.667E-4,255,255,255
221,0.002,255,255,255
222,0.002,255,255,255
223,0.001,255,255,255
224,8.000E-4,255,255,255
225,1.667E-4,255,255,255
226,0.001,255,255,255
227,8.333E-4,255,255,255
228,0.003,255,255,255
229,6.778E-4,255,255,255
230,2.222E-4,255,255,255
231,7.778E-5,255,255,255
232,0.001,255,255,255
233,0.002,255,255,255
234,2.222E-4,255,255,255
235,0.001,255,255,255
236,0.001,255,255,255
237,4.444E-5,255,255,255
238,0.002,255,255,255
239,2.556E-4,255,255,255
240,9.444E-4,255,255,255
241,8.889E-5,255,255,255
242,3.333E-5,255,255,255
243,0.002,255,255,255
244,8.556E-4,255,255,255
245,2.667E-4,255,255,255
246,7.444E-4,255,255,255
247,6.778E-4,255,255,255
248,2.333E-4,255,255,255
249,1.111E-4,255,255,255
250,0.002,255,255,255
251,0.002,255,255,255
252,0.001,255,255,255
253,0.001,255,255,255
254,0.001,255,255,255
255,2.333E-4,255,255,255
256,0.002,255,255,255
257,2.333E-4,255,255,255
258,1.444E-4,255,255,255
259,0.001,255,255,255
260,0.002,255,255,255
261,0.001,255,255,255
262,2.333E-4,255,255,255
263,6.667E-5,255,255,255
264,8.889E-5,255,255,255
265,1.556E-4,255,255,255
266,2.111E-4,255,255,255
267,0.001,255,255,255
268,0.002,255,255,255
269,1.111E-4,255,255,255
270,2.222E-5,255,255,255
271,1.000E-4,255,255,255
272,0.001,255,255,255
273,9.444E-4,255,255,255
274,0.001,255,255,255
275,1.222E-4,255,255,255
276,0.002,255,255,255
277,5.556E-5,255,255,255
278,0.002,255,255,255
279,0.001,255,255,255
280,2.556E-4,255,255,255
281,8.889E-5,255,255,255
282,1.778E-4,255,255,255
283,3.000E-4,255,255,255
284,9.556E-4,255,255,255
285,0.002,255,255,255
286,0.001,255,255,255
287,2.444E-4,255,255,255
288,6.667E-5,255,255,255
289,0.001,255,255,255
290,6.333E-4,255,255,255
291,9.556E-4,255,255,255
292,7.667E-4,255,255,255
293,2.889E-4,255,255,255
294,2.444E-4,255,255,255
295,0.001,255,255,255
296,3.333E-4,255,255,255
297,8.889E-5,255,255,255
298,4.111E-4,255,255,255
299,0.001,255,255,255
300,3.111E-4,255,255,255
301,2.111E-4,255,255,255
302,0.001,255,255,255
303,1.556E-4,255,255,255
304,1.556E-4,255,255,255
305,0.001,255,255,255
306,2.222E-4,255,255,255
307,0.002,255,255,255
308,1.111E-5,255,255,255
309,2.222E-5,255,255,255
310,2.222E-5,255,255,255
311,1.111E-5,255,255,255
312,2.222E-5,255,255,255
313,1.111E-5,255,255,255
314,2.222E-5,255,255,255
315,1.111E-5,255,255,255
316,1.111E-5,255,255,255
317,1.111E-5,255,255,255
318,1.111E-5,255,255,255
319,9.111E-4,255,255,255
