 ,Area,Mean,Min,Max
309,7.667E-4,255,255,255
310,5.000E-4,255,255,255
311,6.778E-4,255,255,255
312,4.444E-4,255,255,255
313,6.333E-4,255,255,255
314,4.444E-4,255,255,255
315,7.667E-4,255,255,255
316,0.001,255,255,255
317,0.001,255,255,255
318,8.222E-4,255,255,255
319,4.444E-4,255,255,255
320,6.778E-4,255,255,255
321,6.778E-4,255,255,255
322,7.000E-4,255,255,255
323,8.778E-4,255,255,255
324,5.333E-4,255,255,255
325,6.222E-4,255,255,255
326,8.222E-4,255,255,255
327,6.111E-4,255,255,255
328,0.001,255,255,255
329,5.778E-4,255,255,255
330,3.222E-4,255,255,255
331,4.444E-4,255,255,255
332,7.444E-4,255,255,255
333,8.778E-4,255,255,255
334,4.667E-4,255,255,255
335,4.444E-4,255,255,255
336,2.333E-4,255,255,255
337,1.556E-4,255,255,255
338,6.444E-4,255,255,255
339,5.333E-4,255,255,255
340,7.333E-4,255,255,255
341,5.222E-4,255,255,255
342,4.444E-4,255,255,255
343,7.111E-4,255,255,255
344,0.002,255,255,255
345,0.003,255,255,255
346,6.444E-4,255,255,255
347,5.556E-4,255,255,255
348,5.444E-4,255,255,255
349,0.002,255,255,255
350,0.001,255,255,255
351,4.667E-4,255,255,255
352,4.778E-4,255,255,255
353,3.556E-4,255,255,255
354,4.556E-4,255,255,255
355,4.222E-4,255,255,255
356,0.002,255,255,255
357,1.111E-5,255,255,255
358,4.444E-4,255,255,255
359,4.556E-4,255,255,255
360,6.333E-4,255,255,255
361,3.667E-4,255,255,255
362,6.778E-4,255,255,255
363,0.003,255,255,255
364,7.111E-4,255,255,255
365,0.001,255,255,255
366,0.002,255,255,255
367,5.333E-4,255,255,255
368,5.889E-4,255,255,255
369,7.444E-4,255,255,255
370,5.111E-4,255,255,255
371,2.667E-4,255,255,255
372,4.556E-4,255,255,255
373,0.001,255,255,255
374,3.444E-4,255,255,255
375,1.778E-4,255,255,255
376,6.556E-4,255,255,255
377,0.001,255,255,255
378,0.002,255,255,255
379,0.002,255,255,255
380,3.333E-4,255,255,255
381,2.222E-5,255,255,255
382,5.222E-4,255,255,255
383,5.333E-4,255,255,255
384,0.002,255,255,255
385,0.002,255,255,255
386,4.222E-4,255,255,255
387,9.667E-4,255,255,255
388,5.556E-4,255,255,255
389,4.000E-4,255,255,255
390,0.002,255,255,255
391,6.000E-4,255,255,255
392,0.002,255,255,255
393,8.889E-4,255,255,255
394,0.001,255,255,255
395,4.333E-4,255,255,255
396,4.222E-4,255,255,255
397,4.778E-4,255,255,255
398,6.556E-4,255,255,255
399,6.778E-4,255,255,255
400,0.002,255,255,255
401,2.222E-5,255,255,255
402,0.003,255,255,255
403,4.444E-4,255,255,255
404,4.667E-4,255,255,255
405,4.556E-4,255,255,255
406,6.111E-4,255,255,255
407,5.222E-4,255,255,255
408,4.111E-4,255,255,255
409,2.333E-4,255,255,255
410,9.444E-4,255,255,255
411,6.444E-4,255,255,255
412,3.556E-4,255,255,255
413,3.333E-4,255,255,255
414,0.003,255,255,255
415,5.889E-4,255,255,255
416,5.000E-4,255,255,255
417,5.889E-4,255,255,255
418,9.556E-4,255,255,255
419,6.000E-4,255,255,255
420,0.002,255,255,255
421,6.222E-4,255,255,255
422,8.667E-4,255,255,255
423,3.556E-4,255,255,255
424,6.444E-4,255,255,255
425,4.667E-4,255,255,255
426,6.222E-4,255,255,255
427,7.000E-4,255,255,255
428,0.002,255,255,255
429,6.222E-4,255,255,255
430,3.000E-4,255,255,255
431,0.003,255,255,255
432,4.000E-4,255,255,255
433,5.556E-4,255,255,255
434,6.111E-4,255,255,255
435,5.111E-4,255,255,255
436,5.222E-4,255,255,255
437,2.778E-4,255,255,255
438,6.444E-4,255,255,255
439,8.111E-4,255,255,255
440,7.778E-5,255,255,255
441,7.333E-4,255,255,255
442,0.001,255,255,255
443,8.222E-4,255,255,255
444,5.222E-4,255,255,255
445,2.889E-4,255,255,255
446,7.111E-4,255,255,255
447,5.667E-4,255,255,255
448,0.001,255,255,255
449,7.889E-4,255,255,255
450,0.003,255,255,255
451,5.667E-4,255,255,255
452,0.001,255,255,255
453,3.889E-4,255,255,255
454,3.444E-4,255,255,255
455,6.667E-4,255,255,255
456,0.002,255,255,255
457,6.222E-4,255,255,255
458,5.222E-4,255,255,255
459,9.778E-4,255,255,255
460,5.556E-4,255,255,255
461,9.556E-4,255,255,255
462,9.111E-4,255,255,255
463,1.111E-5,255,255,255
464,7.889E-4,255,255,255
465,6.333E-4,255,255,255
466,7.111E-4,255,255,255
467,5.778E-4,255,255,255
468,0.002,255,255,255
469,0.002,255,255,255
470,7.556E-4,255,255,255
471,0.004,255,255,255
472,5.333E-4,255,255,255
473,4.000E-4,255,255,255
474,1.556E-4,255,255,255
475,6.778E-4,255,255,255
476,4.000E-4,255,255,255
477,5.667E-4,255,255,255
478,3.889E-4,255,255,255
479,2.889E-4,255,255,255
480,5.000E-4,255,255,255
481,0.001,255,255,255
482,1.111E-5,255,255,255
483,4.667E-4,255,255,255
484,4.333E-4,255,255,255
485,0.001,255,255,255
486,0.004,255,255,255
487,0.002,255,255,255
488,6.778E-4,255,255,255
489,3.111E-4,255,255,255
490,6.889E-4,255,255,255
491,0.001,255,255,255
492,0.008,255,255,255
493,1.111E-5,255,255,255
494,9.333E-4,255,255,255
495,0.003,255,255,255
496,6.333E-4,255,255,255
497,0.001,255,255,255
498,3.667E-4,255,255,255
499,0.002,255,255,255
500,7.889E-4,255,255,255
501,0.001,255,255,255
502,0.002,255,255,255
503,3.556E-4,255,255,255
504,3.889E-4,255,255,255
505,5.222E-4,255,255,255
506,3.444E-4,255,255,255
507,5.778E-4,255,255,255
508,7.667E-4,255,255,255
509,9.778E-4,255,255,255
510,0.001,255,255,255
511,4.444E-4,255,255,255
512,7.111E-4,255,255,255
513,4.889E-4,255,255,255
514,7.444E-4,255,255,255
515,5.222E-4,255,255,255
516,5.556E-4,255,255,255
517,3.444E-4,255,255,255
518,0.001,255,255,255
519,4.333E-4,255,255,255
520,2.222E-4,255,255,255
521,0.001,255,255,255
522,9.444E-4,255,255,255
523,9.222E-4,255,255,255
524,5.667E-4,255,255,255
525,6.222E-4,255,255,255
526,5.778E-4,255,255,255
527,7.556E-4,255,255,255
528,5.111E-4,255,255,255
529,0.002,255,255,255
530,6.556E-4,255,255,255
531,4.222E-4,255,255,255
532,5.889E-4,255,255,255
533,5.000E-4,255,255,255
534,4.889E-4,255,255,255
535,0.003,255,255,255
536,5.333E-4,255,255,255
537,5.778E-4,255,255,255
538,3.889E-4,255,255,255
539,6.667E-5,255,255,255
540,0.002,255,255,255
541,5.222E-4,255,255,255
542,0.001,255,255,255
543,8.778E-4,255,255,255
544,7.222E-4,255,255,255
545,7.111E-4,255,255,255
546,0.002,255,255,255
547,0.002,255,255,255
548,4.333E-4,255,255,255
549,6.000E-4,255,255,255
550,0.001,255,255,255
551,3.556E-4,255,255,255
552,9.000E-4,255,255,255
553,6.444E-4,255,255,255
554,0.002,255,255,255
555,3.889E-4,255,255,255
556,6.778E-4,255,255,255
557,5.111E-4,255,255,255
558,0.002,255,255,255
559,9.111E-4,255,255,255
560,4.667E-4,255,255,255
561,5.556E-4,255,255,255
562,4.444E-4,255,255,255
563,7.222E-4,255,255,255
564,0.001,255,255,255
565,5.000E-4,255,255,255
566,6.667E-4,255,255,255
567,6.333E-4,255,255,255
568,4.778E-4,255,255,255
569,1.000E-4,255,255,255
570,5.667E-4,255,255,255
571,0.003,255,255,255
572,5.778E-4,255,255,255
573,0.002,255,255,255
574,0.002,255,255,255
575,9.444E-4,255,255,255
576,9.778E-4,255,255,255
577,5.000E-4,255,255,255
578,4.778E-4,255,255,255
579,8.111E-4,255,255,255
580,9.889E-4,255,255,255
581,0.002,255,255,255
582,7.667E-4,255,255,255
583,5.000E-4,255,255,255
584,0.002,255,255,255
585,5.667E-4,255,255,255
586,5.889E-4,255,255,255
587,1.000E-4,255,255,255
588,7.778E-4,255,255,255
589,0.002,255,255,255
590,4.778E-4,255,255,255
591,4.333E-4,255,255,255
592,0.002,255,255,255
593,5.000E-4,255,255,255
594,3.556E-4,255,255,255
595,3.333E-4,255,255,255
596,4.222E-4,255,255,255
597,3.556E-4,255,255,255
598,3.111E-4,255,255,255
599,0.001,255,255,255
600,0.001,255,255,255
601,0.003,255,255,255
602,6.778E-4,255,255,255
603,9.000E-4,255,255,255
604,0.001,255,255,255
605,6.889E-4,255,255,255
606,5.667E-4,255,255,255
607,5.778E-4,255,255,255
608,6.778E-4,255,255,255
609,8.667E-4,255,255,255
610,6.333E-4,255,255,255
611,7.222E-4,255,255,255
612,5.556E-4,255,255,255
613,5.222E-4,255,255,255
614,1.000E-4,255,255,255
615,0.002,255,255,255
616,5.333E-4,255,255,255
617,6.111E-4,255,255,255
618,5.444E-4,255,255,255
619,6.556E-4,255,255,255
620,4.778E-4,255,255,255
621,5.444E-4,255,255,255
622,0.002,255,255,255
623,0.002,255,255,255
624,0.002,255,255,255
625,6.889E-4,255,255,255
626,9.667E-4,255,255,255
627,1.556E-4,255,255,255
628,2.667E-4,255,255,255
629,4.222E-4,255,255,255
630,0.001,255,255,255
631,0.001,255,255,255
632,4.778E-4,255,255,255
633,2.222E-4,255,255,255
634,0.001,255,255,255
635,0.002,255,255,255
636,3.222E-4,255,255,255
637,6.222E-4,255,255,255
638,4.889E-4,255,255,255
639,7.222E-4,255,255,255
640,4.667E-4,255,255,255
641,8.000E-4,255,255,255
642,9.222E-4,255,255,255
643,5.778E-4,255,255,255
644,9.556E-4,255,255,255
645,5.556E-4,255,255,255
646,0.001,255,255,255
647,3.111E-4,255,255,255
648,0.001,255,255,255
649,9.444E-4,255,255,255
650,1.111E-5,255,255,255
651,9.778E-4,255,255,255
652,9.889E-4,255,255,255
653,0.001,255,255,255
654,4.000E-4,255,255,255
655,4.889E-4,255,255,255
656,4.222E-4,255,255,255
657,3.889E-4,255,255,255
658,3.556E-4,255,255,255
659,3.222E-4,255,255,255
660,5.222E-4,255,255,255
661,5.222E-4,255,255,255
662,1.889E-4,255,255,255
663,2.889E-4,255,255,255
664,6.667E-4,255,255,255
665,6.222E-4,255,255,255
666,8.222E-4,255,255,255
667,7.444E-4,255,255,255
668,0.001,255,255,255
669,7.889E-4,255,255,255
670,0.001,255,255,255
671,6.889E-4,255,255,255
672,7.333E-4,255,255,255
673,5.111E-4,255,255,255
674,0.001,255,255,255
675,7.000E-4,255,255,255
676,4.222E-4,255,255,255
677,5.667E-4,255,255,255
678,5.556E-4,255,255,255
679,0.001,255,255,255
680,5.667E-4,255,255,255
681,6.000E-4,255,255,255
682,5.556E-4,255,255,255
683,5.444E-4,255,255,255
684,5.667E-4,255,255,255
685,0.003,255,255,255
686,4.556E-4,255,255,255
687,7.778E-4,255,255,255
688,5.000E-4,255,255,255
689,7.000E-4,255,255,255
690,5.444E-4,255,255,255
691,4.222E-4,255,255,255
692,9.111E-4,255,255,255
693,6.778E-4,255,255,255
694,3.889E-4,255,255,255
695,8.778E-4,255,255,255
696,5.222E-4,255,255,255
697,8.778E-4,255,255,255
698,4.111E-4,255,255,255
699,5.111E-4,255,255,255
700,0.003,255,255,255
701,0.001,255,255,255
702,1.333E-4,255,255,255
703,5.222E-4,255,255,255
704,0.001,255,255,255
705,0.001,255,255,255
706,5.222E-4,255,255,255
707,3.222E-4,255,255,255
708,6.111E-4,255,255,255
709,0.002,255,255,255
710,8.111E-4,255,255,255
711,0.001,255,255,255
712,5.667E-4,255,255,255
713,3.889E-4,255,255,255
714,0.002,255,255,255
715,0.001,255,255,255
716,6.222E-4,255,255,255
717,0.001,255,255,255
718,0.002,255,255,255
719,4.778E-4,255,255,255
720,7.667E-4,255,255,255
721,0.002,255,255,255
722,8.556E-4,255,255,255
723,0.001,255,255,255
724,4.667E-4,255,255,255
725,5.222E-4,255,255,255
726,5.000E-4,255,255,255
727,7.111E-4,255,255,255
728,6.556E-4,255,255,255
729,0.002,255,255,255
730,0.002,255,255,255
731,7.667E-4,255,255,255
732,0.002,255,255,255
733,7.556E-4,255,255,255
734,8.111E-4,255,255,255
735,5.333E-4,255,255,255
736,5.222E-4,255,255,255
737,2.000E-4,255,255,255
738,0.002,255,255,255
739,0.001,255,255,255
740,5.667E-4,255,255,255
741,0.001,255,255,255
742,3.667E-4,255,255,255
743,7.222E-4,255,255,255
744,5.000E-4,255,255,255
745,9.556E-4,255,255,255
746,0.003,255,255,255
747,9.222E-4,255,255,255
748,8.444E-4,255,255,255
749,4.333E-4,255,255,255
750,6.889E-4,255,255,255
751,7.111E-4,255,255,255
752,5.333E-4,255,255,255
753,4.333E-4,255,255,255
754,0.001,255,255,255
755,0.002,255,255,255
756,3.000E-4,255,255,255
757,5.111E-4,255,255,255
758,7.444E-4,255,255,255
759,5.667E-4,255,255,255
760,8.667E-4,255,255,255
761,4.556E-4,255,255,255
762,6.889E-4,255,255,255
763,3.111E-4,255,255,255
764,5.333E-4,255,255,255
765,5.444E-4,255,255,255
766,7.111E-4,255,255,255
767,0.001,255,255,255
768,7.222E-4,255,255,255
769,9.111E-4,255,255,255
770,4.111E-4,255,255,255
771,0.002,255,255,255
772,0.001,255,255,255
773,5.000E-4,255,255,255
774,0.001,255,255,255
775,6.889E-4,255,255,255
776,8.333E-4,255,255,255
777,0.002,255,255,255
778,7.111E-4,255,255,255
779,4.444E-4,255,255,255
780,6.000E-4,255,255,255
781,5.111E-4,255,255,255
782,4.111E-4,255,255,255
783,4.111E-4,255,255,255
784,0.001,255,255,255
785,5.222E-4,255,255,255
786,0.001,255,255,255
787,4.889E-4,255,255,255
788,0.001,255,255,255
789,6.444E-4,255,255,255
790,0.001,255,255,255
791,8.667E-4,255,255,255
792,8.000E-4,255,255,255
793,4.889E-4,255,255,255
794,3.889E-4,255,255,255
795,5.000E-4,255,255,255
796,0.002,255,255,255
797,0.001,255,255,255
798,8.000E-4,255,255,255
799,6.222E-4,255,255,255
800,4.667E-4,255,255,255
801,5.778E-4,255,255,255
802,5.111E-4,255,255,255
803,0.002,255,255,255
804,0.001,255,255,255
805,6.556E-4,255,255,255
806,6.444E-4,255,255,255
807,0.001,255,255,255
808,5.333E-4,255,255,255
809,2.444E-4,255,255,255
810,4.778E-4,255,255,255
811,0.002,255,255,255
812,0.001,255,255,255
813,0.001,255,255,255
814,6.222E-4,255,255,255
815,7.889E-4,255,255,255
816,5.889E-4,255,255,255
817,3.889E-4,255,255,255
818,5.444E-4,255,255,255
819,8.889E-4,255,255,255
820,5.556E-4,255,255,255
821,4.111E-4,255,255,255
822,0.002,255,255,255
823,7.556E-4,255,255,255
824,4.111E-4,255,255,255
825,4.889E-4,255,255,255
826,8.667E-4,255,255,255
827,0.002,255,255,255
828,9.889E-4,255,255,255
829,5.222E-4,255,255,255
830,0.001,255,255,255
831,7.778E-4,255,255,255
832,0.001,255,255,255
833,4.556E-4,255,255,255
834,6.000E-4,255,255,255
835,9.222E-4,255,255,255
836,7.667E-4,255,255,255
837,0.007,255,255,255
838,0.001,255,255,255
839,3.889E-4,255,255,255
840,2.778E-4,255,255,255
841,5.000E-4,255,255,255
842,6.333E-4,255,255,255
843,6.222E-4,255,255,255
844,0.001,255,255,255
845,8.000E-4,255,255,255
846,6.222E-4,255,255,255
847,3.667E-4,255,255,255
848,6.778E-4,255,255,255
849,8.000E-4,255,255,255
850,8.333E-4,255,255,255
851,4.444E-4,255,255,255
852,1.667E-4,255,255,255
853,0.002,255,255,255
854,7.111E-4,255,255,255
855,7.667E-4,255,255,255
856,3.889E-4,255,255,255
857,0.003,255,255,255
858,7.889E-4,255,255,255
859,4.333E-4,255,255,255
860,3.333E-4,255,255,255
861,0.003,255,255,255
862,9.333E-4,255,255,255
863,4.333E-4,255,255,255
864,5.333E-4,255,255,255
865,3.333E-4,255,255,255
866,7.889E-4,255,255,255
867,2.556E-4,255,255,255
868,0.001,255,255,255
869,0.001,255,255,255
870,4.778E-4,255,255,255
871,7.000E-4,255,255,255
872,9.111E-4,255,255,255
873,6.667E-4,255,255,255
874,7.667E-4,255,255,255
875,4.667E-4,255,255,255
876,6.889E-4,255,255,255
877,4.667E-4,255,255,255
878,0.001,255,255,255
879,3.889E-4,255,255,255
880,6.333E-4,255,255,255
881,0.001,255,255,255
882,4.444E-4,255,255,255
883,5.333E-4,255,255,255
884,4.667E-4,255,255,255
885,0.001,255,255,255
886,3.333E-4,255,255,255
887,7.667E-4,255,255,255
888,0.002,255,255,255
889,3.778E-4,255,255,255
890,6.889E-4,255,255,255
891,8.444E-4,255,255,255
892,7.000E-4,255,255,255
893,9.889E-4,255,255,255
894,5.444E-4,255,255,255
895,0.003,255,255,255
896,4.556E-4,255,255,255
897,4.778E-4,255,255,255
898,5.222E-4,255,255,255
899,4.000E-4,255,255,255
900,7.111E-4,255,255,255
901,4.000E-4,255,255,255
902,7.333E-4,255,255,255
903,6.222E-4,255,255,255
904,4.889E-4,255,255,255
905,0.001,255,255,255
906,0.002,255,255,255
907,4.111E-4,255,255,255
908,4.000E-4,255,255,255
909,0.003,255,255,255
910,6.000E-4,255,255,255
911,2.889E-4,255,255,255
912,4.111E-4,255,255,255
913,0.002,255,255,255
914,0.002,255,255,255
915,5.333E-4,255,255,255
916,5.000E-4,255,255,255
917,0.002,255,255,255
918,4.333E-4,255,255,255
919,0.002,255,255,255
920,6.556E-4,255,255,255
921,4.667E-4,255,255,255
922,0.001,255,255,255
923,3.778E-4,255,255,255
924,8.667E-4,255,255,255
925,8.889E-4,255,255,255
926,7.222E-4,255,255,255
927,0.002,255,255,255
928,7.444E-4,255,255,255
929,1.444E-4,255,255,255
930,5.111E-4,255,255,255
931,2.778E-4,255,255,255
932,7.556E-4,255,255,255
933,9.000E-4,255,255,255
934,0.002,255,255,255
935,5.667E-4,255,255,255
936,7.778E-4,255,255,255
937,4.556E-4,255,255,255
938,4.222E-4,255,255,255
939,5.111E-4,255,255,255
940,4.444E-5,255,255,255
941,0.001,255,255,255
942,3.444E-4,255,255,255
943,3.111E-4,255,255,255
944,5.556E-4,255,255,255
945,6.556E-4,255,255,255
946,3.556E-4,255,255,255
947,5.000E-4,255,255,255
948,5.556E-4,255,255,255
949,6.333E-4,255,255,255
950,5.333E-4,255,255,255
951,4.222E-4,255,255,255
952,7.444E-4,255,255,255
953,0.001,255,255,255
954,1.111E-5,255,255,255
955,1.111E-5,255,255,255
956,8.667E-4,255,255,255
957,6.778E-4,255,255,255
958,8.111E-4,255,255,255
959,7.778E-4,255,255,255
960,0.002,255,255,255
961,6.333E-4,255,255,255
962,0.002,255,255,255
963,5.778E-4,255,255,255
964,4.111E-4,255,255,255
965,8.667E-4,255,255,255
966,5.111E-4,255,255,255
967,6.000E-4,255,255,255
968,4.889E-4,255,255,255
969,5.889E-4,255,255,255
970,5.222E-4,255,255,255
971,4.333E-4,255,255,255
972,0.002,255,255,255
973,5.667E-4,255,255,255
974,8.778E-4,255,255,255
975,5.444E-4,255,255,255
