 ,Area,Mean,Min,Max
195,1.111E-5,255,255,255
196,0.002,255,255,255
197,3.556E-4,255,255,255
198,1.778E-4,255,255,255
199,0.002,255,255,255
200,0.001,255,255,255
201,1.889E-4,255,255,255
202,6.111E-4,255,255,255
203,0.001,255,255,255
204,0.002,255,255,255
205,0.001,255,255,255
206,0.001,255,255,255
207,1.889E-4,255,255,255
208,0.001,255,255,255
209,8.889E-5,255,255,255
210,7.889E-4,255,255,255
211,0.002,255,255,255
212,1.444E-4,255,255,255
213,0.001,255,255,255
214,0.002,255,255,255
215,9.444E-4,255,255,255
216,1.000E-4,255,255,255
217,1.556E-4,255,255,255
218,1.444E-4,255,255,255
219,0.001,255,255,255
220,0.001,255,255,255
221,1.111E-4,255,255,255
222,0.001,255,255,255
223,1.111E-5,255,255,255
224,7.111E-4,255,255,255
225,0.002,255,255,255
226,1.889E-4,255,255,255
227,1.333E-4,255,255,255
228,1.111E-5,255,255,255
229,0.002,255,255,255
230,1.444E-4,255,255,255
231,4.444E-5,255,255,255
232,2.556E-4,255,255,255
233,2.000E-4,255,255,255
234,0.003,255,255,255
235,1.556E-4,255,255,255
236,0.001,255,255,255
237,0.002,255,255,255
238,0.002,255,255,255
239,1.222E-4,255,255,255
240,0.001,255,255,255
241,3.222E-4,255,255,255
242,0.002,255,255,255
243,0.003,255,255,255
244,0.001,255,255,255
245,1.111E-5,255,255,255
246,0.002,255,255,255
247,2.000E-4,255,255,255
248,0.003,255,255,255
249,7.778E-5,255,255,255
250,1.333E-4,255,255,255
251,5.556E-5,255,255,255
252,0.001,255,255,255
253,2.222E-4,255,255,255
254,1.111E-5,255,255,255
255,1.000E-4,255,255,255
256,0.003,255,255,255
257,0.001,255,255,255
258,1.111E-4,255,255,255
259,1.556E-4,255,255,255
260,0.002,255,255,255
261,1.333E-4,255,255,255
262,0.001,255,255,255
263,1.111E-4,255,255,255
264,9.111E-4,255,255,255
265,9.333E-4,255,255,255
266,0.002,255,255,255
267,0.001,255,255,255
268,7.778E-5,255,255,255
269,2.000E-4,255,255,255
270,1.333E-4,255,255,255
271,8.889E-5,255,255,255
272,7.778E-5,255,255,255
273,0.001,255,255,255
274,1.778E-4,255,255,255
275,0.001,255,255,255
276,1.111E-4,255,255,255
277,0.001,255,255,255
278,0.002,255,255,255
279,3.333E-5,255,255,255
280,4.444E-5,255,255,255
281,2.667E-4,255,255,255
282,0.002,255,255,255
283,0.001,255,255,255
284,4.444E-5,255,255,255
285,2.111E-4,255,255,255
286,0.001,255,255,255
287,2.667E-4,255,255,255
288,1.444E-4,255,255,255
289,8.889E-5,255,255,255
290,0.001,255,255,255
291,0.002,255,255,255
292,1.222E-4,255,255,255
293,2.222E-5,255,255,255
294,0.001,255,255,255
295,0.002,255,255,255
296,0.001,255,255,255
297,1.333E-4,255,255,255
298,2.222E-5,255,255,255
299,2.667E-4,255,255,255
300,0.002,255,255,255
301,0.003,255,255,255
302,7.778E-5,255,255,255
303,4.444E-5,255,255,255
304,1.111E-5,255,255,255
305,0.002,255,255,255
306,1.000E-4,255,255,255
307,1.111E-5,255,255,255
308,0.001,255,255,255
309,1.667E-4,255,255,255
310,0.001,255,255,255
311,0.001,255,255,255
312,8.889E-5,255,255,255
313,8.333E-4,255,255,255
314,1.889E-4,255,255,255
315,1.333E-4,255,255,255
316,0.001,255,255,255
317,0.002,255,255,255
318,1.111E-5,255,255,255
319,1.222E-4,255,255,255
320,5.444E-4,255,255,255
321,0.002,255,255,255
322,0.003,255,255,255
323,0.001,255,255,255
324,1.222E-4,255,255,255
325,4.444E-5,255,255,255
326,7.000E-4,255,255,255
327,6.667E-5,255,255,255
328,1.556E-4,255,255,255
329,0.002,255,255,255
330,2.111E-4,255,255,255
331,1.111E-4,255,255,255
332,0.002,255,255,255
333,5.556E-5,255,255,255
334,0.001,255,255,255
335,1.111E-4,255,255,255
336,0.001,255,255,255
337,0.001,255,255,255
338,1.111E-4,255,255,255
339,5.556E-5,255,255,255
340,0.002,255,255,255
341,0.001,255,255,255
342,0.002,255,255,255
343,4.444E-5,255,255,255
344,6.667E-5,255,255,255
345,0.001,255,255,255
346,0.002,255,255,255
347,2.333E-4,255,255,255
348,0.002,255,255,255
349,1.556E-4,255,255,255
350,1.000E-4,255,255,255
351,2.000E-4,255,255,255
352,1.444E-4,255,255,255
353,1.556E-4,255,255,255
354,3.333E-5,255,255,255
355,4.444E-5,255,255,255
356,1.111E-5,255,255,255
357,1.111E-5,255,255,255
358,1.333E-4,255,255,255
359,1.111E-4,255,255,255
360,6.222E-4,255,255,255
361,0.002,255,255,255
362,4.444E-5,255,255,255
363,2.333E-4,255,255,255
364,2.222E-4,255,255,255
365,0.001,255,255,255
366,2.111E-4,255,255,255
367,0.001,255,255,255
368,0.002,255,255,255
369,0.001,255,255,255
370,0.002,255,255,255
371,0.001,255,255,255
372,1.111E-4,255,255,255
373,9.778E-4,255,255,255
374,1.556E-4,255,255,255
375,1.111E-4,255,255,255
376,1.667E-4,255,255,255
377,4.444E-5,255,255,255
378,0.001,255,255,255
379,9.333E-4,255,255,255
380,0.001,255,255,255
381,0.001,255,255,255
382,1.444E-4,255,255,255
383,1.333E-4,255,255,255
384,5.556E-5,255,255,255
385,0.002,255,255,255
386,1.556E-4,255,255,255
387,0.001,255,255,255
388,1.778E-4,255,255,255
389,1.111E-4,255,255,255
390,1.889E-4,255,255,255
391,0.001,255,255,255
392,1.111E-4,255,255,255
393,0.001,255,255,255
394,1.222E-4,255,255,255
395,0.002,255,255,255
396,0.001,255,255,255
397,0.002,255,255,255
398,4.444E-5,255,255,255
399,2.000E-4,255,255,255
400,0.002,255,255,255
401,0.001,255,255,255
402,0.002,255,255,255
403,0.002,255,255,255
404,0.002,255,255,255
405,0.001,255,255,255
406,0.001,255,255,255
407,0.001,255,255,255
408,0.001,255,255,255
409,0.001,255,255,255
410,0.001,255,255,255
411,0.001,255,255,255
412,1.111E-4,255,255,255
413,3.111E-4,255,255,255
414,3.333E-5,255,255,255
415,0.003,255,255,255
416,0.001,255,255,255
417,2.444E-4,255,255,255
418,0.003,255,255,255
419,0.001,255,255,255
420,3.667E-4,255,255,255
421,0.001,255,255,255
422,0.005,255,255,255
423,5.556E-5,255,255,255
424,0.002,255,255,255
425,8.889E-5,255,255,255
426,0.001,255,255,255
427,0.003,255,255,255
428,0.001,255,255,255
429,1.444E-4,255,255,255
430,0.002,255,255,255
431,1.222E-4,255,255,255
432,1.111E-4,255,255,255
433,0.002,255,255,255
434,1.222E-4,255,255,255
435,7.444E-4,255,255,255
436,0.001,255,255,255
437,3.222E-4,255,255,255
438,1.222E-4,255,255,255
439,0.001,255,255,255
440,0.003,255,255,255
441,2.000E-4,255,255,255
442,0.001,255,255,255
443,7.778E-5,255,255,255
444,0.001,255,255,255
445,0.001,255,255,255
446,0.002,255,255,255
447,0.001,255,255,255
448,1.667E-4,255,255,255
449,2.889E-4,255,255,255
450,1.333E-4,255,255,255
451,1.111E-4,255,255,255
452,0.002,255,255,255
453,6.667E-5,255,255,255
454,0.001,255,255,255
455,0.001,255,255,255
456,4.444E-5,255,255,255
457,0.001,255,255,255
458,1.000E-4,255,255,255
459,0.002,255,255,255
460,9.444E-4,255,255,255
461,4.444E-5,255,255,255
462,0.003,255,255,255
463,1.111E-4,255,255,255
464,5.556E-5,255,255,255
465,1.222E-4,255,255,255
466,0.001,255,255,255
467,8.556E-4,255,255,255
468,6.111E-4,255,255,255
469,0.002,255,255,255
470,0.002,255,255,255
471,6.667E-5,255,255,255
472,0.001,255,255,255
473,1.000E-4,255,255,255
474,0.002,255,255,255
475,0.001,255,255,255
476,1.889E-4,255,255,255
477,2.222E-4,255,255,255
478,1.333E-4,255,255,255
479,0.002,255,255,255
480,0.001,255,255,255
481,2.333E-4,255,255,255
482,0.001,255,255,255
483,1.556E-4,255,255,255
484,2.778E-4,255,255,255
485,0.002,255,255,255
486,1.111E-4,255,255,255
487,8.889E-5,255,255,255
488,8.111E-4,255,255,255
489,2.000E-4,255,255,255
490,9.889E-4,255,255,255
491,0.001,255,255,255
492,0.001,255,255,255
493,1.111E-4,255,255,255
494,0.002,255,255,255
495,0.001,255,255,255
496,2.222E-5,255,255,255
497,0.001,255,255,255
498,2.222E-4,255,255,255
499,3.111E-4,255,255,255
500,8.556E-4,255,255,255
501,0.002,255,255,255
502,6.667E-5,255,255,255
503,1.444E-4,255,255,255
504,0.002,255,255,255
505,1.333E-4,255,255,255
506,9.444E-4,255,255,255
507,9.556E-4,255,255,255
508,1.778E-4,255,255,255
509,0.002,255,255,255
510,0.001,255,255,255
511,0.001,255,255,255
512,3.333E-4,255,255,255
513,0.002,255,255,255
514,0.001,255,255,255
515,7.333E-4,255,255,255
516,0.002,255,255,255
517,8.889E-5,255,255,255
518,0.001,255,255,255
519,0.002,255,255,255
520,1.556E-4,255,255,255
521,0.002,255,255,255
522,5.556E-5,255,255,255
523,9.667E-4,255,255,255
524,2.556E-4,255,255,255
525,0.001,255,255,255
526,1.111E-5,255,255,255
527,0.002,255,255,255
528,0.003,255,255,255
529,0.001,255,255,255
530,5.556E-5,255,255,255
531,1.000E-4,255,255,255
532,2.111E-4,255,255,255
533,0.001,255,255,255
534,0.002,255,255,255
535,0.002,255,255,255
536,0.002,255,255,255
537,0.002,255,255,255
538,0.001,255,255,255
539,0.001,255,255,255
540,0.001,255,255,255
541,8.889E-5,255,255,255
542,1.333E-4,255,255,255
543,0.001,255,255,255
544,2.333E-4,255,255,255
545,1.111E-4,255,255,255
546,0.001,255,255,255
547,0.001,255,255,255
548,0.002,255,255,255
549,2.000E-4,255,255,255
550,6.333E-4,255,255,255
551,1.667E-4,255,255,255
552,8.667E-4,255,255,255
553,0.002,255,255,255
554,1.222E-4,255,255,255
555,0.001,255,255,255
556,1.667E-4,255,255,255
557,0.001,255,255,255
558,0.001,255,255,255
559,0.001,255,255,255
560,0.002,255,255,255
561,1.222E-4,255,255,255
562,1.000E-4,255,255,255
563,2.444E-4,255,255,255
564,0.001,255,255,255
565,2.222E-5,255,255,255
566,2.444E-4,255,255,255
567,0.002,255,255,255
568,1.111E-4,255,255,255
569,0.001,255,255,255
570,2.333E-4,255,255,255
571,2.000E-4,255,255,255
572,1.556E-4,255,255,255
573,1.778E-4,255,255,255
574,6.667E-5,255,255,255
575,0.002,255,255,255
576,8.889E-5,255,255,255
577,1.556E-4,255,255,255
578,0.001,255,255,255
579,0.001,255,255,255
580,0.002,255,255,255
581,9.556E-4,255,255,255
582,0.002,255,255,255
583,0.003,255,255,255
584,0.003,255,255,255
585,4.444E-5,255,255,255
586,0.004,255,255,255
587,7.556E-4,255,255,255
588,1.000E-4,255,255,255
589,1.444E-4,255,255,255
590,0.001,255,255,255
591,1.000E-4,255,255,255
592,0.003,255,255,255
593,1.222E-4,255,255,255
594,1.444E-4,255,255,255
595,6.333E-4,255,255,255
596,0.002,255,255,255
597,1.111E-4,255,255,255
598,1.667E-4,255,255,255
599,0.001,255,255,255
600,0.001,255,255,255
601,4.556E-4,255,255,255
602,1.444E-4,255,255,255
603,0.001,255,255,255
604,0.002,255,255,255
605,1.111E-4,255,255,255
606,1.556E-4,255,255,255
607,0.001,255,255,255
608,0.001,255,255,255
609,0.001,255,255,255
610,0.001,255,255,255
611,0.001,255,255,255
612,0.002,255,255,255
613,1.667E-4,255,255,255
614,2.778E-4,255,255,255
615,5.000E-4,255,255,255
616,0.002,255,255,255
617,0.001,255,255,255
618,0.001,255,255,255
619,3.333E-5,255,255,255
620,2.222E-5,255,255,255
621,6.111E-4,255,255,255
622,2.222E-5,255,255,255
623,1.000E-4,255,255,255
624,1.000E-4,255,255,255
625,0.002,255,255,255
626,2.222E-4,255,255,255
627,0.002,255,255,255
628,0.001,255,255,255
629,1.556E-4,255,255,255
630,2.444E-4,255,255,255
631,1.000E-4,255,255,255
632,2.333E-4,255,255,255
633,1.000E-4,255,255,255
634,0.002,255,255,255
635,5.556E-5,255,255,255
636,0.001,255,255,255
637,1.222E-4,255,255,255
638,1.000E-4,255,255,255
639,0.001,255,255,255
640,0.002,255,255,255
641,0.002,255,255,255
642,9.444E-4,255,255,255
643,0.002,255,255,255
644,3.333E-4,255,255,255
645,0.001,255,255,255
646,0.002,255,255,255
647,2.111E-4,255,255,255
648,0.002,255,255,255
649,1.111E-5,255,255,255
650,0.002,255,255,255
651,6.667E-5,255,255,255
652,9.000E-4,255,255,255
653,0.001,255,255,255
654,7.778E-5,255,255,255
655,3.889E-4,255,255,255
656,2.222E-4,255,255,255
657,9.889E-4,255,255,255
658,0.002,255,255,255
659,0.002,255,255,255
660,0.002,255,255,255
661,0.001,255,255,255
662,3.000E-4,255,255,255
663,0.001,255,255,255
664,2.333E-4,255,255,255
665,0.002,255,255,255
666,7.889E-4,255,255,255
667,0.002,255,255,255
668,0.001,255,255,255
669,0.001,255,255,255
670,0.001,255,255,255
671,3.333E-5,255,255,255
672,6.667E-5,255,255,255
673,2.333E-4,255,255,255
674,2.222E-4,255,255,255
675,1.111E-4,255,255,255
676,3.000E-4,255,255,255
677,2.778E-4,255,255,255
678,0.003,255,255,255
679,2.556E-4,255,255,255
680,0.001,255,255,255
681,0.001,255,255,255
682,0.002,255,255,255
683,0.003,255,255,255
684,0.001,255,255,255
685,4.778E-4,255,255,255
686,9.111E-4,255,255,255
687,0.002,255,255,255
688,0.001,255,255,255
689,1.333E-4,255,255,255
690,0.001,255,255,255
691,0.002,255,255,255
692,0.001,255,255,255
693,6.667E-5,255,255,255
694,1.556E-4,255,255,255
695,0.002,255,255,255
696,0.002,255,255,255
697,0.003,255,255,255
698,1.556E-4,255,255,255
699,0.002,255,255,255
700,1.111E-5,255,255,255
701,2.222E-4,255,255,255
702,0.001,255,255,255
703,0.001,255,255,255
704,0.002,255,255,255
705,1.556E-4,255,255,255
706,8.889E-5,255,255,255
707,0.001,255,255,255
708,0.001,255,255,255
709,0.001,255,255,255
710,2.222E-5,255,255,255
711,1.222E-4,255,255,255
712,0.001,255,255,255
713,0.002,255,255,255
714,0.002,255,255,255
715,8.444E-4,255,255,255
716,0.001,255,255,255
717,0.002,255,255,255
718,1.111E-5,255,255,255
719,0.001,255,255,255
720,0.001,255,255,255
721,5.556E-5,255,255,255
722,0.002,255,255,255
723,0.002,255,255,255
724,1.111E-5,255,255,255
725,0.002,255,255,255
726,2.111E-4,255,255,255
727,0.001,255,255,255
728,1.111E-5,255,255,255
729,1.556E-4,255,255,255
730,3.444E-4,255,255,255
731,0.001,255,255,255
732,7.778E-4,255,255,255
733,7.778E-5,255,255,255
734,0.001,255,255,255
735,0.001,255,255,255
736,0.001,255,255,255
737,0.002,255,255,255
738,1.222E-4,255,255,255
739,8.889E-5,255,255,255
740,0.001,255,255,255
741,0.002,255,255,255
742,0.002,255,255,255
743,2.222E-4,255,255,255
744,1.444E-4,255,255,255
745,6.667E-5,255,255,255
746,0.001,255,255,255
747,0.002,255,255,255
748,7.444E-4,255,255,255
749,2.111E-4,255,255,255
750,2.222E-5,255,255,255
751,1.111E-5,255,255,255
752,0.001,255,255,255
753,0.001,255,255,255
754,0.003,255,255,255
755,2.667E-4,255,255,255
756,2.333E-4,255,255,255
757,1.667E-4,255,255,255
758,7.778E-5,255,255,255
759,0.002,255,255,255
760,1.444E-4,255,255,255
761,2.889E-4,255,255,255
762,5.556E-4,255,255,255
763,0.001,255,255,255
764,0.001,255,255,255
765,0.001,255,255,255
766,1.222E-4,255,255,255
767,0.001,255,255,255
768,1.111E-5,255,255,255
769,1.444E-4,255,255,255
770,0.002,255,255,255
771,7.778E-5,255,255,255
772,0.002,255,255,255
773,1.778E-4,255,255,255
774,2.000E-4,255,255,255
775,0.001,255,255,255
776,0.002,255,255,255
777,0.002,255,255,255
778,0.002,255,255,255
779,1.111E-4,255,255,255
780,0.001,255,255,255
781,3.444E-4,255,255,255
782,0.001,255,255,255
783,0.002,255,255,255
784,1.111E-5,255,255,255
785,1.667E-4,255,255,255
786,0.002,255,255,255
787,0.001,255,255,255
788,0.002,255,255,255
789,0.001,255,255,255
790,2.111E-4,255,255,255
791,1.111E-5,255,255,255
792,9.333E-4,255,255,255
793,2.111E-4,255,255,255
794,0.002,255,255,255
795,0.001,255,255,255
796,0.003,255,255,255
797,1.444E-4,255,255,255
798,0.001,255,255,255
799,0.002,255,255,255
800,0.002,255,255,255
801,3.333E-4,255,255,255
802,2.111E-4,255,255,255
803,0.002,255,255,255
804,0.001,255,255,255
805,6.000E-4,255,255,255
806,2.222E-5,255,255,255
807,1.000E-4,255,255,255
808,2.333E-4,255,255,255
809,1.111E-5,255,255,255
810,9.667E-4,255,255,255
811,2.444E-4,255,255,255
812,1.556E-4,255,255,255
813,3.000E-4,255,255,255
814,3.000E-4,255,255,255
815,1.111E-5,255,255,255
816,0.001,255,255,255
817,0.001,255,255,255
818,0.001,255,255,255
819,0.001,255,255,255
820,0.001,255,255,255
821,0.001,255,255,255
822,2.222E-5,255,255,255
823,2.889E-4,255,255,255
824,2.333E-4,255,255,255
825,1.444E-4,255,255,255
826,3.556E-4,255,255,255
827,8.889E-5,255,255,255
828,8.889E-4,255,255,255
829,0.002,255,255,255
830,0.001,255,255,255
831,0.001,255,255,255
832,2.333E-4,255,255,255
833,1.333E-4,255,255,255
834,1.111E-5,255,255,255
835,1.778E-4,255,255,255
836,0.002,255,255,255
837,2.000E-4,255,255,255
838,0.001,255,255,255
839,0.001,255,255,255
840,0.001,255,255,255
841,1.222E-4,255,255,255
842,0.001,255,255,255
843,0.001,255,255,255
844,7.778E-5,255,255,255
845,1.111E-5,255,255,255
846,7.778E-5,255,255,255
847,0.001,255,255,255
848,4.444E-5,255,255,255
849,0.001,255,255,255
850,2.556E-4,255,255,255
851,1.222E-4,255,255,255
852,0.001,255,255,255
853,0.001,255,255,255
854,1.333E-4,255,255,255
855,8.111E-4,255,255,255
856,2.556E-4,255,255,255
857,1.333E-4,255,255,255
858,2.333E-4,255,255,255
859,6.667E-5,255,255,255
860,5.556E-5,255,255,255
861,0.001,255,255,255
862,0.002,255,255,255
863,0.003,255,255,255
864,0.001,255,255,255
865,1.444E-4,255,255,255
866,0.001,255,255,255
867,0.002,255,255,255
868,9.000E-4,255,255,255
869,0.001,255,255,255
870,0.002,255,255,255
871,1.111E-4,255,255,255
872,3.444E-4,255,255,255
873,0.002,255,255,255
874,1.667E-4,255,255,255
875,0.001,255,255,255
876,2.889E-4,255,255,255
877,2.778E-4,255,255,255
878,3.333E-5,255,255,255
879,0.003,255,255,255
880,7.333E-4,255,255,255
881,0.001,255,255,255
882,1.333E-4,255,255,255
883,0.002,255,255,255
884,0.002,255,255,255
885,0.001,255,255,255
886,9.111E-4,255,255,255
887,0.002,255,255,255
888,2.000E-4,255,255,255
889,0.001,255,255,255
890,0.002,255,255,255
891,2.889E-4,255,255,255
892,6.667E-5,255,255,255
893,0.001,255,255,255
894,1.556E-4,255,255,255
895,0.001,255,255,255
896,1.556E-4,255,255,255
897,0.002,255,255,255
898,0.002,255,255,255
899,2.556E-4,255,255,255
900,6.667E-5,255,255,255
901,2.222E-4,255,255,255
902,0.002,255,255,255
903,1.000E-4,255,255,255
904,1.333E-4,255,255,255
905,1.889E-4,255,255,255
906,7.889E-4,255,255,255
907,0.002,255,255,255
908,3.889E-4,255,255,255
909,7.778E-5,255,255,255
910,3.556E-4,255,255,255
911,1.778E-4,255,255,255
912,0.001,255,255,255
913,1.556E-4,255,255,255
914,0.002,255,255,255
915,2.556E-4,255,255,255
916,1.778E-4,255,255,255
917,7.111E-4,255,255,255
918,1.778E-4,255,255,255
919,0.001,255,255,255
920,1.889E-4,255,255,255
921,0.003,255,255,255
922,0.001,255,255,255
923,0.001,255,255,255
924,0.001,255,255,255
925,0.001,255,255,255
926,0.001,255,255,255
927,0.001,255,255,255
928,6.667E-5,255,255,255
929,5.556E-5,255,255,255
930,0.002,255,255,255
931,2.222E-5,255,255,255
932,0.001,255,255,255
933,1.111E-5,255,255,255
934,3.333E-5,255,255,255
935,0.002,255,255,255
936,1.667E-4,255,255,255
937,0.001,255,255,255
938,0.001,255,255,255
939,0.001,255,255,255
940,2.222E-5,255,255,255
941,1.111E-5,255,255,255
942,0.001,255,255,255
943,1.556E-4,255,255,255
944,0.001,255,255,255
945,8.111E-4,255,255,255
946,8.556E-4,255,255,255
947,0.001,255,255,255
948,0.001,255,255,255
949,6.667E-5,255,255,255
950,2.222E-4,255,255,255
951,4.111E-4,255,255,255
952,3.333E-5,255,255,255
953,2.222E-4,255,255,255
954,0.002,255,255,255
955,0.002,255,255,255
956,0.002,255,255,255
957,1.778E-4,255,255,255
958,0.003,255,255,255
959,2.000E-4,255,255,255
960,8.667E-4,255,255,255
961,0.001,255,255,255
962,2.444E-4,255,255,255
963,2.000E-4,255,255,255
964,2.111E-4,255,255,255
965,2.889E-4,255,255,255
966,1.778E-4,255,255,255
967,1.111E-4,255,255,255
968,2.556E-4,255,255,255
969,1.000E-4,255,255,255
970,0.002,255,255,255
971,2.000E-4,255,255,255
972,0.001,255,255,255
973,1.111E-5,255,255,255
974,0.002,255,255,255
975,1.444E-4,255,255,255
976,1.444E-4,255,255,255
977,8.889E-5,255,255,255
978,4.444E-5,255,255,255
979,0.003,255,255,255
980,1.000E-4,255,255,255
981,2.444E-4,255,255,255
982,0.002,255,255,255
983,0.001,255,255,255
984,5.556E-5,255,255,255
985,1.111E-5,255,255,255
986,2.444E-4,255,255,255
987,1.111E-5,255,255,255
988,0.002,255,255,255
989,0.001,255,255,255
990,0.001,255,255,255
991,2.111E-4,255,255,255
992,2.889E-4,255,255,255
993,0.001,255,255,255
994,0.001,255,255,255
995,7.778E-5,255,255,255
996,1.333E-4,255,255,255
997,0.001,255,255,255
998,1.778E-4,255,255,255
999,2.556E-4,255,255,255
1000,1.111E-5,255,255,255
1001,1.556E-4,255,255,255
1002,0.001,255,255,255
1003,0.002,255,255,255
1004,2.222E-4,255,255,255
1005,5.000E-4,255,255,255
1006,1.111E-5,255,255,255
1007,0.001,255,255,255
1008,0.002,255,255,255
1009,8.889E-5,255,255,255
1010,2.222E-5,255,255,255
1011,1.444E-4,255,255,255
1012,2.667E-4,255,255,255
1013,8.889E-5,255,255,255
1014,0.002,255,255,255
1015,0.001,255,255,255
1016,3.667E-4,255,255,255
1017,7.778E-5,255,255,255
1018,0.001,255,255,255
1019,2.222E-4,255,255,255
1020,0.002,255,255,255
1021,0.001,255,255,255
1022,0.001,255,255,255
1023,0.001,255,255,255
1024,1.111E-5,255,255,255
