 ,Area,Mean,Min,Max
222,0.002,255,255,255
223,2.333E-4,255,255,255
224,2.222E-5,255,255,255
225,0.002,255,255,255
226,2.444E-4,255,255,255
227,1.667E-4,255,255,255
228,1.556E-4,255,255,255
229,0.003,255,255,255
230,3.333E-5,255,255,255
231,3.333E-5,255,255,255
232,2.444E-4,255,255,255
233,8.889E-5,255,255,255
234,3.444E-4,255,255,255
235,1.333E-4,255,255,255
236,0.002,255,255,255
237,1.778E-4,255,255,255
238,1.000E-4,255,255,255
239,1.444E-4,255,255,255
240,6.667E-5,255,255,255
241,1.222E-4,255,255,255
242,6.667E-5,255,255,255
243,1.222E-4,255,255,255
244,4.556E-4,255,255,255
245,1.333E-4,255,255,255
246,8.889E-5,255,255,255
247,0.002,255,255,255
248,8.889E-5,255,255,255
249,1.889E-4,255,255,255
250,1.667E-4,255,255,255
251,2.000E-4,255,255,255
252,1.111E-4,255,255,255
253,1.667E-4,255,255,255
254,0.002,255,255,255
255,0.002,255,255,255
256,1.444E-4,255,255,255
257,3.111E-4,255,255,255
258,1.778E-4,255,255,255
259,1.111E-5,255,255,255
260,4.000E-4,255,255,255
261,1.111E-5,255,255,255
262,0.002,255,255,255
263,8.889E-5,255,255,255
264,8.889E-5,255,255,255
265,0.002,255,255,255
266,1.000E-4,255,255,255
267,1.667E-4,255,255,255
268,1.111E-4,255,255,255
269,1.778E-4,255,255,255
270,0.002,255,255,255
271,1.111E-5,255,255,255
272,1.111E-4,255,255,255
273,1.667E-4,255,255,255
274,6.667E-5,255,255,255
275,0.002,255,255,255
276,1.111E-5,255,255,255
277,9.778E-4,255,255,255
278,6.667E-5,255,255,255
279,0.003,255,255,255
280,0.001,255,255,255
281,1.444E-4,255,255,255
282,2.333E-4,255,255,255
283,1.111E-5,255,255,255
284,7.778E-5,255,255,255
285,0.001,255,255,255
286,8.889E-5,255,255,255
287,2.889E-4,255,255,255
288,2.333E-4,255,255,255
289,0.002,255,255,255
290,3.556E-4,255,255,255
291,2.444E-4,255,255,255
292,3.222E-4,255,255,255
293,2.333E-4,255,255,255
294,0.002,255,255,255
295,5.556E-5,255,255,255
296,0.002,255,255,255
297,1.778E-4,255,255,255
298,2.000E-4,255,255,255
299,8.889E-5,255,255,255
300,2.111E-4,255,255,255
301,1.667E-4,255,255,255
302,8.889E-5,255,255,255
303,0.003,255,255,255
304,1.000E-4,255,255,255
305,1.667E-4,255,255,255
306,4.444E-5,255,255,255
307,2.000E-4,255,255,255
308,0.002,255,255,255
309,2.000E-4,255,255,255
310,2.333E-4,255,255,255
311,8.889E-5,255,255,255
312,8.889E-5,255,255,255
313,0.002,255,255,255
314,2.333E-4,255,255,255
315,5.556E-5,255,255,255
316,4.556E-4,255,255,255
317,2.000E-4,255,255,255
318,2.111E-4,255,255,255
319,0.002,255,255,255
320,0.002,255,255,255
321,1.111E-4,255,255,255
322,0.002,255,255,255
323,8.889E-5,255,255,255
324,2.222E-4,255,255,255
325,1.111E-4,255,255,255
326,2.889E-4,255,255,255
327,1.111E-4,255,255,255
328,5.556E-5,255,255,255
329,1.556E-4,255,255,255
330,1.222E-4,255,255,255
331,1.889E-4,255,255,255
332,0.002,255,255,255
333,6.667E-5,255,255,255
334,2.333E-4,255,255,255
335,0.002,255,255,255
336,4.333E-4,255,255,255
337,1.556E-4,255,255,255
338,1.556E-4,255,255,255
339,0.002,255,255,255
340,3.333E-4,255,255,255
341,2.000E-4,255,255,255
342,2.333E-4,255,255,255
343,2.111E-4,255,255,255
344,0.002,255,255,255
345,1.778E-4,255,255,255
346,1.556E-4,255,255,255
347,1.778E-4,255,255,255
348,0.001,255,255,255
349,1.667E-4,255,255,255
350,1.667E-4,255,255,255
351,2.778E-4,255,255,255
352,2.778E-4,255,255,255
353,1.000E-4,255,255,255
354,3.333E-5,255,255,255
355,3.778E-4,255,255,255
356,2.000E-4,255,255,255
357,2.222E-5,255,255,255
358,2.556E-4,255,255,255
359,2.111E-4,255,255,255
360,0.003,255,255,255
361,1.111E-4,255,255,255
362,2.444E-4,255,255,255
363,1.000E-4,255,255,255
364,2.667E-4,255,255,255
365,3.333E-5,255,255,255
366,2.000E-4,255,255,255
367,3.000E-4,255,255,255
368,2.222E-5,255,255,255
369,1.667E-4,255,255,255
370,1.444E-4,255,255,255
371,0.001,255,255,255
372,2.000E-4,255,255,255
373,6.667E-5,255,255,255
374,2.667E-4,255,255,255
375,1.333E-4,255,255,255
376,0.003,255,255,255
377,1.111E-5,255,255,255
378,0.002,255,255,255
379,3.333E-5,255,255,255
380,1.333E-4,255,255,255
381,6.667E-5,255,255,255
382,2.111E-4,255,255,255
383,1.111E-4,255,255,255
